Trip ID,Date,Retailer,Parent Brand,User ID,Item Dollars,Item Units
10416074,1/20/2014,Target,Monster,105090,$6,1
10416414,1/18/2014,Kroger,Red Bull,385844,$4,2
10417329,1/11/2014,Walmart,5 Hour Energy,60142,$10,1
10417709,1/20/2014,Walgreens,Monster,144989,$2,1
10417730,1/20/2014,CVS,Monster,106055,$8,4
10417739,1/21/2014,Walgreens,Monster,144989,$2,1
10417832,1/21/2014,Kroger,Monster,264186,$1,1
10418722,1/21/2014,Costco,5 Hour Energy,271552,$10,1
10419252,1/18/2014,Target,Red Bull,93325,$7,1
10419552,1/11/2014,Kroger,Rockstar,121894,$8,4
10420122,1/21/2014,Safeway,Red Bull,109594,$3,1
10420315,1/15/2014,Publix,Monster,86264,$3,2
10420321,1/18/2014,Walgreens,Red Bull,372577,$7,1
10421005,1/20/2014,Walmart,5 Hour Energy,250970,$10,1
10421873,1/16/2014,Publix,Red Bull,209891,$2,1
10422225,1/21/2014,Kroger,5 Hour Energy,268400,$5,1
10422260,1/12/2014,CVS,Monster,81256,$2,1
10422490,1/21/2014,Walmart,Red Bull,322354,$18,1
10422591,1/21/2014,Costco,Red Bull,224796,$136,4
10423013,1/21/2014,Walmart,Monster,75461,$2,1
10424086,1/21/2014,Walgreens,Red Bull,281526,$3,1
10425605,1/14/2014,Walgreens,Rockstar,136560,$8,1
10426500,1/19/2014,Walmart,Red Bull,161458,$4,2
10426554,1/17/2014,Walmart,Red Bull,117360,$2,1
10427816,1/18/2014,Walmart,Red Bull,385512,$4,1
10428362,1/21/2014,Walmart,Monster,207520,$2,1
10428477,1/21/2014,Walmart,Monster,197964,$6,1
10429619,1/21/2014,Target,5 Hour Energy,383669,$5,2
10429658,1/21/2014,Walmart,Rockstar,116538,$2,1
10430528,1/21/2014,Walmart,Monster,256088,$5,3
10430752,1/18/2014,Walmart,Red Bull,211737,$6,1
10431045,1/21/2014,Walgreens,5 Hour Energy,199054,$8,2
10431254,1/19/2014,Walmart,Red Bull,226008,$15,2
10431377,1/21/2014,Kroger,Red Bull,376741,$2,1
10431523,1/20/2014,Walmart,Monster,322669,$2,1
10431523,1/20/2014,Walmart,Red Bull,322669,$2,1
10431535,1/21/2014,Walmart,Monster,227185,$2,1
10432037,1/18/2014,Walmart,Monster,227185,$20,1
10432454,1/21/2014,Kroger,Monster,383669,$8,1
10432513,1/20/2014,Walmart,Rockstar,195478,$14,1
10432659,1/14/2014,Walmart,Rockstar,195478,$14,1
10433077,1/21/2014,Walgreens,Monster,295566,$2,1
10433174,1/21/2014,Safeway,Rockstar,352146,$5,2
10433590,1/21/2014,Publix,Red Bull,271835,$2,1
10434716,1/21/2014,Target,Monster,309191,$2,1
10434857,1/17/2014,Kroger,Red Bull,134834,$4,1
10434974,1/21/2014,Walmart,Monster,182135,$2,1
10434976,1/21/2014,Walmart,Red Bull,254356,$18,1
10435901,1/20/2014,Publix,Red Bull,100333,$3,1
10435988,1/20/2014,Kroger,Red Bull,316235,$3,1
10436277,1/21/2014,Target,Monster,44341,$4,2
10437566,1/19/2014,Safeway,Monster,92354,$4,2
10438331,1/21/2014,Walmart,Monster,290394,$4,2
10438686,1/18/2014,Publix,Red Bull,386383,$8,2
10439670,1/18/2014,Walmart,Red Bull,267292,$6,1
10440112,1/21/2014,Publix,Rockstar,43062,$16,7
10441258,1/21/2014,Walmart,Red Bull,382921,$2,1
10441732,1/14/2014,Walmart,Monster,214902,$14,1
10442041,1/21/2014,Walmart,Red Bull,362359,$2,1
10442261,1/21/2014,Walmart,Red Bull,361463,$7,2
10442795,1/21/2014,Walmart,5 Hour Energy,150628,$13,1
10443502,1/15/2014,Target,Monster,61240,$2,1
10443591,1/21/2014,Walgreens,5 Hour Energy,89000,$9,2
10443963,1/18/2014,Walmart,Red Bull,97231,$2,1
10444035,1/14/2014,Walgreens,Rockstar,309649,$8,1
10444633,1/22/2014,Walgreens,Red Bull,110232,$2,1
10445463,1/19/2014,Walmart,5 Hour Energy,368196,$2,1
10445483,1/20/2014,Walmart,Red Bull,342494,$7,2
10445492,1/21/2014,Walgreens,Red Bull,254347,$2,1
10445567,1/22/2014,Walmart,Red Bull,98152,$4,2
10445578,1/17/2014,Walmart,Monster,170863,$14,1
10446429,1/12/2014,Walmart,Rockstar,242880,$2,1
10446929,1/22/2014,Kroger,Monster,78783,$1,1
10447028,1/14/2014,Walgreens,Red Bull,257004,$9,2
10447561,1/22/2014,CVS,Monster,218356,$2,1
10447951,1/21/2014,Walmart,Red Bull,196435,$6,1
10448424,1/20/2014,Safeway,Rockstar,254356,$12,2
10448520,1/17/2014,Publix,Red Bull,183721,$2,1
10448589,1/10/2014,Walmart,Monster,291203,$14,1
10448673,1/19/2014,Walmart,Monster,83356,$2,1
10448796,1/22/2014,Walgreens,Red Bull,197771,$4,2
10450065,1/22/2014,Walgreens,Rockstar,93230,$2,2
10450454,1/20/2014,Walmart,Rockstar,242880,$8,2
10450751,1/21/2014,Walgreens,Monster,53151,$9,4
10451315,1/22/2014,CVS,Monster,115005,$2,1
10451513,1/18/2014,Walmart,Red Bull,86212,$7,2
10451612,1/22/2014,Publix,Monster,212193,$5,3
10452262,1/15/2014,Walgreens,Rockstar,126767,$2,1
10452265,1/17/2014,Walmart,Red Bull,331002,$12,2
10452666,1/19/2014,Walmart,Monster,72090,$2,1
10453352,1/18/2014,CVS,Rockstar,257831,$1,1
10453436,1/21/2014,Walmart,Monster,275249,$2,1
10453850,1/22/2014,Target,Monster,318755,$11,1
10453936,1/22/2014,CVS,Monster,381156,$2,1
10454045,1/18/2014,Walmart,Red Bull,97231,$2,1
10454770,1/18/2014,Target,Red Bull,162845,$2,1
10454791,1/22/2014,Target,Monster,337817,$20,1
10454901,1/22/2014,Target,Red Bull,162845,$3,1
10454919,1/22/2014,CVS,Monster,231497,$2,1
10455045,1/20/2014,Kroger,Monster,77770,$4,2
10455339,1/15/2014,Walmart,Monster,77770,$2,1
10455361,1/12/2014,Walmart,Monster,77770,$2,1
10455626,1/13/2014,Walmart,5 Hour Energy,126734,$10,1
10456100,1/22/2014,Kroger,Monster,90488,$1,1
10457508,1/22/2014,Walmart,Rockstar,278223,$2,1
10457785,1/22/2014,Kroger,Monster,366181,$6,4
10457955,1/16/2014,Walmart,Red Bull,197771,$4,2
10458261,1/22/2014,Walmart,Monster,244535,$2,1
10458885,1/17/2014,Publix,5 Hour Energy,97747,$2,1
10458926,1/22/2014,Walmart,Monster,339621,$2,1
10459040,1/18/2014,Kroger,Monster,230519,$2,1
10459544,1/21/2014,Safeway,Red Bull,22048,$3,1
10460043,1/19/2014,Walmart,Red Bull,285716,$6,1
10460155,1/22/2014,Walmart,Monster,219224,$2,1
10460286,1/21/2014,Walmart,Monster,201856,$6,1
10460811,1/22/2014,Walgreens,Red Bull,289026,$2,1
10460839,1/21/2014,Kroger,Rockstar,98529,$2,1
10461406,1/21/2014,Kroger,Red Bull,72164,$4,2
10462075,1/20/2014,Walgreens,Red Bull,369951,$4,2
10462196,1/22/2014,Kroger,Monster,3079,$39,26
10462374,1/22/2014,Walmart,Monster,74935,$2,1
10462390,1/21/2014,Walmart,Monster,74935,$2,1
10462794,1/22/2014,Walgreens,Red Bull,373919,$2,1
10463158,1/22/2014,Kroger,Monster,121894,$6,4
10463182,1/22/2014,Safeway,Rockstar,184973,$5,3
10463495,1/12/2014,CVS,Monster,162425,$5,2
10463538,1/13/2014,CVS,Monster,162425,$5,2
10463564,1/14/2014,CVS,Monster,162425,$3,1
10463610,1/15/2014,CVS,Monster,162425,$5,2
10463632,1/17/2014,CVS,Monster,162425,$5,2
10463687,1/18/2014,CVS,Monster,162425,$3,1
10463801,1/22/2014,CVS,Monster,162425,$2,1
10464756,1/16/2014,Walgreens,Red Bull,209984,$3,1
10464872,1/22/2014,Publix,Red Bull,1316,$2,1
10465422,1/22/2014,Walgreens,Red Bull,314094,$3,1
10466703,1/20/2014,CVS,Monster,317007,$2,1
10467219,1/22/2014,Walmart,Monster,70697,$6,1
10467264,1/22/2014,Kroger,Monster,71259,$1,1
10467991,1/22/2014,Safeway,Red Bull,54503,$8,1
10468437,1/21/2014,Walgreens,Monster,62507,$3,1
10468575,1/11/2014,CVS,Red Bull,190310,$2,1
10469151,1/22/2014,Walgreens,Monster,99937,$2,1
10469332,1/22/2014,Walmart,Red Bull,291121,$25,3
10470458,1/21/2014,Walmart,Red Bull,379666,$2,1
10470596,1/22/2014,Kroger,Monster,97660,$3,2
10471016,1/11/2014,Walgreens,Red Bull,109054,$16,2
10471090,1/22/2014,Safeway,5 Hour Energy,277630,$12,2
10471090,1/22/2014,Safeway,Red Bull,277630,$12,4
10474015,1/22/2014,Walmart,Monster,357203,$2,1
10474060,1/22/2014,Walmart,Red Bull,13294,$4,2
10474203,1/20/2014,Kroger,Red Bull,249141,$22,1
10474203,1/20/2014,Kroger,Rockstar,249141,$10,2
10474434,1/19/2014,Target,Red Bull,311965,$4,2
10475201,1/22/2014,Safeway,Rockstar,231075,$7,4
10475703,1/21/2014,Costco,Monster,295512,$60,2
10476801,1/22/2014,Publix,Monster,231497,$5,3
10478770,1/22/2014,Kroger,Monster,366596,$1,1
10479910,1/22/2014,Publix,Red Bull,386188,$2,1
10480219,1/20/2014,Walmart,Red Bull,341139,$6,1
10480400,1/22/2014,Safeway,Red Bull,245701,$6,1
10480664,1/22/2014,Kroger,Monster,188136,$7,5
10480731,1/21/2014,Walmart,Rockstar,27884,$2,1
10481185,1/22/2014,Walmart,Monster,232011,$14,1
10481188,1/20/2014,Target,Monster,87801,$6,1
10481266,1/21/2014,Walmart,Rockstar,380504,$14,9
10481307,1/18/2014,Target,Monster,87801,$6,1
10481354,1/20/2014,Safeway,Red Bull,322923,$6,2
10481448,1/22/2014,Kroger,Rockstar,380504,$6,4
10481490,1/22/2014,Kroger,Monster,2906,$1,1
10481787,1/20/2014,Walmart,Rockstar,102758,$6,1
10481809,1/22/2014,Safeway,5 Hour Energy,10280,$6,1
10481835,1/9/2014,Target,Rockstar,349878,$4,1
10482030,1/22/2014,Kroger,Red Bull,376741,$3,1
10482273,1/22/2014,Target,Red Bull,333501,$2,1
10482377,1/19/2014,CVS,Rockstar,104638,$4,2
10482420,1/22/2014,Safeway,Rockstar,104638,$2,1
10483029,1/17/2014,Kroger,Red Bull,368248,$4,2
10484457,1/22/2014,Walmart,Red Bull,82917,$2,1
10485172,1/22/2014,Safeway,Red Bull,36245,$14,3
10485209,1/22/2014,Walmart,Monster,256088,$3,2
10485235,1/22/2014,Walmart,Rockstar,124922,$2,1
10485254,1/20/2014,Safeway,Red Bull,154062,$2,1
10485370,1/22/2014,Target,Monster,346398,$6,1
10485470,1/22/2014,Target,Monster,293155,$4,2
10485600,1/21/2014,Kroger,Monster,284982,$5,3
10485648,1/22/2014,Kroger,Monster,284982,$7,5
10486132,1/14/2014,Walgreens,Red Bull,336889,$2,1
10486830,1/18/2014,Safeway,Monster,107505,$2,1
10488754,1/22/2014,Walmart,5 Hour Energy,201360,$54,3
10488983,1/21/2014,Kroger,Rockstar,305993,$2,1
10489104,1/23/2014,Walgreens,Red Bull,116031,$7,1
10489187,1/21/2014,Walmart,Monster,262908,$6,1
10489458,1/16/2014,Walmart,Red Bull,363729,$2,1
10489556,1/23/2014,Safeway,5 Hour Energy,224187,$5,1
10490433,1/14/2014,Kroger,Rockstar,76650,$26,13
10490441,1/22/2014,Walmart,Monster,204969,$2,1
10490956,1/23/2014,Walmart,Rockstar,31675,$2,1
10491619,1/23/2014,Walgreens,Monster,381520,$4,2
10491889,1/23/2014,Kroger,Red Bull,259238,$3,1
10491928,1/17/2014,Walmart,Monster,249713,$2,1
10492589,1/21/2014,Walmart,Red Bull,320791,$6,1
10492905,1/16/2014,Walmart,Red Bull,116537,$18,1
10493260,1/19/2014,Kroger,Monster,75350,$2,1
10493394,1/19/2014,Walmart,Monster,250870,$6,1
10493549,1/22/2014,Walmart,Monster,3079,$4,4
10493706,1/20/2014,Target,Monster,381010,$20,1
10494004,1/17/2014,Target,Red Bull,116442,$3,1
10494202,1/23/2014,Target,Monster,133213,$13,1
10494300,1/22/2014,Kroger,Monster,376239,$3,2
10494749,1/23/2014,Walmart,Monster,190475,$6,1
10494792,1/23/2014,Walmart,Monster,15740,$2,1
10494926,1/23/2014,Walmart,Rockstar,105876,$2,1
10494969,1/19/2014,CVS,Monster,309519,$2,1
10494999,1/16/2014,Kroger,Monster,309519,$16,1
10495041,1/20/2014,CVS,Monster,226675,$4,2
10495271,1/22/2014,Target,Red Bull,39859,$6,1
10495421,1/22/2014,Walmart,Monster,378197,$2,1
10495849,1/21/2014,Kroger,Red Bull,202676,$6,1
10496104,1/23/2014,Walmart,5 Hour Energy,384686,$5,6
10496317,1/17/2014,Walmart,Monster,55529,$11,1
10496572,1/23/2014,Target,Red Bull,112205,$6,1
10497129,1/19/2014,Walmart,Monster,281387,$2,1
10497655,1/22/2014,Walmart,Monster,223092,$2,1
10497672,1/18/2014,CVS,Monster,263896,$2,1
10498177,1/23/2014,CVS,5 Hour Energy,310300,$5,1
10498272,1/18/2014,Walmart,5 Hour Energy,382459,$10,1
10500294,1/23/2014,Publix,Monster,263981,$8,3
10500311,1/20/2014,Walmart,5 Hour Energy,364145,$20,1
10500756,1/16/2014,Safeway,Rockstar,132932,$2,1
10501323,1/23/2014,Kroger,Red Bull,97570,$6,1
10501838,1/23/2014,Target,Monster,55261,$2,1
10502086,1/20/2014,Kroger,Monster,107909,$4,2
10502293,1/16/2014,Walgreens,Rockstar,72529,$2,2
10502410,1/23/2014,Walmart,Monster,70222,$6,1
10502556,1/22/2014,Kroger,Monster,210314,$10,7
10502640,1/22/2014,Safeway,Red Bull,283622,$3,1
10502651,1/23/2014,Safeway,Red Bull,283622,$3,1
10502999,1/23/2014,Kroger,Monster,164143,$16,2
10503088,1/10/2014,Walgreens,Red Bull,61207,$7,1
10503224,1/22/2014,Target,Rockstar,49843,$11,1
10503355,1/23/2014,Kroger,Monster,282582,$9,6
10503447,1/22/2014,Walmart,Rockstar,385928,$2,1
10503709,1/18/2014,Safeway,Red Bull,243280,$4,1
10504026,1/20/2014,Target,Rockstar,329565,$2,1
10504597,1/20/2014,Walmart,5 Hour Energy,132692,$18,1
10504673,1/19/2014,Walmart,5 Hour Energy,387475,$18,1
10504850,1/20/2014,Walmart,Monster,222189,$6,1
10504936,1/23/2014,Walmart,Red Bull,242411,$2,1
10505097,1/18/2014,Walmart,Red Bull,68053,$2,1
10505288,1/23/2014,Kroger,Monster,207555,$4,3
10506716,1/23/2014,Kroger,Monster,121894,$7,5
10506733,1/20/2014,Walmart,Monster,359391,$2,1
10506789,1/23/2014,Kroger,Monster,317079,$9,6
10506883,1/23/2014,Kroger,Rockstar,343753,$2,1
10507688,1/23/2014,Kroger,Red Bull,313676,$4,2
10508337,1/20/2014,Walmart,Monster,206908,$4,2
10508500,1/23/2014,Kroger,Monster,278166,$7,5
10508657,1/10/2014,Walmart,Monster,61207,$2,1
10509042,1/23/2014,CVS,Monster,231497,$30,2
10509083,1/23/2014,Walmart,5 Hour Energy,193846,$5,2
10509795,1/23/2014,Target,Rockstar,368016,$2,1
10510003,1/23/2014,Kroger,Rockstar,375336,$4,2
10510101,1/23/2014,Walmart,Red Bull,275371,$18,1
10510105,1/23/2014,Walmart,Monster,252593,$8,4
10510523,1/23/2014,Kroger,Red Bull,373664,$3,1
10510852,1/23/2014,Walmart,Red Bull,54276,$2,1
10510976,1/20/2014,Publix,Monster,156416,$2,1
10511304,1/22/2014,Kroger,Monster,302149,$36,24
10511511,1/23/2014,Kroger,Rockstar,249544,$1,1
10512697,1/23/2014,Walmart,Red Bull,283622,$8,2
10512908,1/23/2014,Walgreens,Red Bull,232485,$2,1
10513640,1/21/2014,Walmart,5 Hour Energy,247247,$5,2
10513996,1/20/2014,Kroger,5 Hour Energy,117395,$5,1
10514152,1/23/2014,Walmart,Monster,246939,$6,1
10514778,1/23/2014,Costco,Monster,333358,$30,1
10515003,1/21/2014,Walgreens,Monster,295597,$4,1
10515015,1/23/2014,Kroger,Monster,210314,$3,2
10515076,1/23/2014,Walmart,Monster,363774,$2,1
10515591,1/22/2014,Walmart,Red Bull,114127,$18,1
10516276,1/23/2014,Target,Red Bull,34781,$2,1
10516306,1/23/2014,Safeway,5 Hour Energy,39335,$2,1
10516384,1/24/2014,Walmart,Monster,195049,$2,1
10516531,1/20/2014,Safeway,Rockstar,189668,$2,1
10516839,1/18/2014,Safeway,5 Hour Energy,352902,$4,1
10517631,1/23/2014,Target,Red Bull,379972,$6,1
10518819,1/23/2014,Walmart,Monster,115049,$6,1
10519454,1/22/2014,Target,Red Bull,310653,$4,2
10519759,1/23/2014,CVS,Monster,243901,$2,1
10521140,1/24/2014,Walmart,Monster,100709,$2,1
10521296,1/23/2014,Kroger,Red Bull,64053,$2,1
10521581,1/21/2014,Walmart,Rockstar,81218,$2,1
10521871,1/23/2014,Walmart,Rockstar,271662,$2,1
10521986,1/23/2014,Safeway,Red Bull,210337,$3,1
10522833,1/23/2014,CVS,Monster,35116,$4,2
10523470,1/23/2014,Kroger,Monster,226708,$3,2
10523857,1/23/2014,Walmart,Monster,203690,$14,1
10524274,1/21/2014,Walgreens,Red Bull,81691,$2,1
10524306,1/23/2014,Walmart,Monster,170863,$14,1
10524488,1/23/2014,Publix,Red Bull,193466,$2,1
10524887,1/23/2014,Walmart,Red Bull,345172,$2,1
10525960,1/13/2014,Kroger,Red Bull,205625,$8,3
10526037,1/23/2014,Walmart,Monster,145065,$2,1
10526108,1/22/2014,Walmart,5 Hour Energy,282740,$3,1
10526201,1/17/2014,Walgreens,Red Bull,335492,$6,3
10526206,1/23/2014,Walmart,Red Bull,335492,$4,1
10526325,1/23/2014,Walmart,Red Bull,175936,$4,1
10526761,1/22/2014,Walgreens,Monster,319973,$4,2
10526857,1/24/2014,Target,Rockstar,119399,$2,1
10526884,1/16/2014,Walgreens,Red Bull,192116,$7,1
10527493,1/23/2014,Walmart,Monster,187849,$4,2
10528392,1/23/2014,Walmart,5 Hour Energy,242526,$10,1
10528828,1/23/2014,Walmart,Monster,225292,$2,1
10529130,1/23/2014,Kroger,Monster,27792,$3,2
10529355,1/23/2014,Kroger,Monster,56915,$1,1
10529755,1/23/2014,Walmart,Red Bull,359892,$2,1
10529920,1/22/2014,Walmart,Monster,48736,$4,2
10530137,1/24/2014,Safeway,5 Hour Energy,224187,$2,1
10530800,1/23/2014,Target,Monster,6527,$8,2
10531096,1/23/2014,Walgreens,Red Bull,318466,$8,1
10531253,1/24/2014,Publix,Red Bull,193466,$2,1
10531502,1/23/2014,Walgreens,5 Hour Energy,341003,$8,2
10532084,1/24/2014,Walmart,Red Bull,197771,$4,2
10532757,1/22/2014,Walmart,Red Bull,117360,$6,1
10532766,1/22/2014,Walmart,Red Bull,117360,$2,1
10532880,1/22/2014,Target,Red Bull,132148,$12,2
10532950,1/22/2014,Walgreens,Rockstar,278381,$3,2
10532974,1/22/2014,Target,Red Bull,278381,$2,1
10533017,1/24/2014,Walmart,Monster,314565,$2,1
10533146,1/21/2014,Walmart,Rockstar,226803,$6,1
10533171,1/17/2014,Walmart,Rockstar,226803,$14,1
10533214,1/23/2014,Walmart,Red Bull,205369,$18,3
10533974,1/24/2014,CVS,Monster,231869,$2,1
10534016,1/24/2014,Walgreens,Red Bull,116031,$7,1
10534357,1/17/2014,CVS,5 Hour Energy,199054,$5,1
10534489,1/16/2014,CVS,5 Hour Energy,199054,$5,1
10535075,1/24/2014,Safeway,Monster,279446,$2,1
10535101,1/24/2014,Walmart,Monster,182135,$2,1
10535270,1/23/2014,Walgreens,Red Bull,196507,$4,1
10535678,1/24/2014,Walgreens,Red Bull,67665,$2,1
10535732,1/21/2014,Target,Monster,1388,$2,1
10535736,1/23/2014,Walmart,Rockstar,13294,$2,1
10537285,1/24/2014,Safeway,Rockstar,76400,$2,1
10537443,1/24/2014,Kroger,Monster,100091,$4,3
10538450,1/24/2014,Walmart,Monster,385671,$2,1
10538597,1/21/2014,Target,Red Bull,108299,$18,1
10539185,1/24/2014,Costco,Monster,86172,$30,1
10539257,1/16/2014,Walmart,Red Bull,370844,$2,1
10539531,1/23/2014,Walgreens,Red Bull,385767,$3,2
10540114,1/24/2014,Walmart,Rockstar,172605,$2,1
10541199,1/23/2014,Walmart,5 Hour Energy,33939,$5,2
10541224,1/22/2014,Walgreens,Red Bull,334131,$4,2
10541251,1/24/2014,Walmart,Monster,262708,$6,1
10541539,1/24/2014,Target,Rockstar,183004,$11,1
10541676,1/24/2014,Walmart,Red Bull,209984,$10,4
10542749,1/24/2014,Walmart,Red Bull,236557,$2,1
10543178,1/22/2014,Target,Rockstar,85817,$6,1
10543182,1/19/2014,Target,Monster,272265,$6,1
10543734,1/24/2014,Kroger,Monster,259326,$3,2
10543900,1/20/2014,Kroger,Rockstar,358381,$6,4
10544075,1/19/2014,Walgreens,Red Bull,117608,$2,1
10544829,1/21/2014,Walmart,Monster,244535,$2,1
10545217,1/22/2014,Walmart,Red Bull,186197,$18,1
10545458,1/20/2014,Walgreens,Monster,223282,$6,3
10545606,1/24/2014,Safeway,Monster,90225,$5,1
10545650,1/24/2014,Walmart,Red Bull,322354,$18,1
10546115,1/24/2014,Publix,Red Bull,1316,$2,1
10546521,1/24/2014,Target,Red Bull,3222,$2,1
10546833,1/24/2014,Walmart,Red Bull,277630,$9,1
10546962,1/24/2014,Safeway,Red Bull,336727,$4,2
10547165,1/24/2014,Kroger,Rockstar,380210,$2,1
10547856,1/23/2014,Safeway,Monster,90225,$2,1
10547924,1/24/2014,Kroger,Monster,316081,$1,1
10547924,1/24/2014,Kroger,Rockstar,316081,$2,1
10548167,1/24/2014,Target,Red Bull,84812,$2,1
10548298,1/24/2014,Walmart,Monster,199489,$10,3
10548304,1/23/2014,Publix,5 Hour Energy,58378,$13,1
10548922,1/23/2014,Target,Monster,86325,$4,2
10549043,1/24/2014,Kroger,Red Bull,378898,$20,1
10549101,1/24/2014,Walmart,Monster,385263,$2,1
10549540,1/20/2014,Walmart,Red Bull,239171,$4,1
10550237,1/23/2014,Kroger,Monster,204294,$1,1
10550356,1/24/2014,Kroger,Red Bull,313676,$4,2
10550425,1/24/2014,Kroger,Red Bull,119450,$8,4
10550789,1/24/2014,Target,Red Bull,337227,$6,1
10551172,1/20/2014,Target,Monster,48736,$6,1
10551199,1/19/2014,Walmart,Monster,48736,$4,2
10551212,1/24/2014,Walmart,Monster,293228,$2,1
10551460,1/23/2014,Target,Monster,48736,$6,1
10551690,1/24/2014,Kroger,Monster,297522,$7,5
10551770,1/23/2014,Kroger,Monster,297522,$9,6
10552625,1/19/2014,Kroger,5 Hour Energy,107179,$6,1
10552670,1/22/2014,Walmart,Rockstar,152584,$2,1
10552708,1/23/2014,Walmart,Monster,152584,$6,1
10552868,1/24/2014,Kroger,Red Bull,268400,$8,1
10552928,1/19/2014,Walmart,Monster,152584,$6,1
10553251,1/24/2014,Walmart,Monster,235252,$2,1
10553571,1/24/2014,Walgreens,5 Hour Energy,222735,$4,1
10553623,1/24/2014,Target,Monster,207141,$5,3
10553854,1/24/2014,Walmart,Monster,309321,$2,1
10554167,1/24/2014,Kroger,Red Bull,65409,$4,1
10554243,1/24/2014,Walmart,5 Hour Energy,389450,$2,1
10554353,1/23/2014,Kroger,Monster,311067,$1,1
10554418,1/24/2014,Kroger,Rockstar,24062,$1,1
10554772,1/24/2014,Walmart,Monster,383650,$3,2
10555713,1/24/2014,Kroger,Monster,105878,$9,6
10556123,1/21/2014,CVS,Monster,72498,$2,1
10556222,1/23/2014,Walgreens,Red Bull,170869,$4,1
10556794,1/24/2014,Walmart,Monster,26249,$2,1
10556908,1/21/2014,Walmart,Red Bull,312509,$2,1
10557280,1/23/2014,Safeway,Monster,212388,$5,3
10559225,1/24/2014,Walmart,Monster,42159,$2,2
10559606,1/24/2014,Walgreens,Monster,300194,$10,3
10559752,1/14/2014,Walmart,5 Hour Energy,248495,$2,1
10559981,1/24/2014,Kroger,Monster,323086,$10,7
10560075,1/24/2014,Walmart,Rockstar,319811,$2,1
10560335,1/24/2014,Target,Rockstar,137982,$2,1
10560442,1/24/2014,Kroger,Monster,28111,$2,1
10560480,1/24/2014,Walgreens,Red Bull,303184,$2,1
10560504,1/24/2014,Kroger,Monster,137982,$7,5
10560569,1/15/2014,Walmart,Monster,212963,$6,3
10560601,1/25/2014,Kroger,Monster,115876,$7,5
10560652,1/23/2014,Target,Rockstar,179163,$2,1
10560981,1/24/2014,Safeway,Red Bull,36245,$5,1
10561292,1/24/2014,Target,Monster,252971,$9,1
10561496,1/24/2014,Kroger,Monster,389623,$6,4
10561538,1/24/2014,Costco,Red Bull,80372,$5,1
10561711,1/20/2014,Safeway,Red Bull,158992,$2,1
10561716,1/23/2014,Walmart,Monster,49528,$2,1
10562053,1/24/2014,Target,Red Bull,95165,$12,2
10562083,1/24/2014,Kroger,Red Bull,232048,$8,1
10563512,1/24/2014,Walmart,Monster,207900,$6,1
10563840,1/24/2014,Kroger,Red Bull,329838,$2,1
10563954,1/24/2014,Safeway,5 Hour Energy,259236,$5,2
10564055,1/24/2014,Target,Monster,24152,$6,1
10564270,1/24/2014,Safeway,Monster,324724,$5,3
10564838,1/24/2014,Safeway,Monster,315198,$2,1
10565078,1/23/2014,Kroger,Monster,82037,$4,3
10565093,1/22/2014,Target,Monster,82037,$2,1
10565954,1/14/2014,Walmart,Red Bull,228211,$9,1
10566103,1/20/2014,CVS,5 Hour Energy,230138,$3,1
10566402,1/21/2014,Target,Monster,198529,$6,1
10566595,1/11/2014,Target,Red Bull,192087,$11,3
10566671,1/24/2014,Walgreens,Red Bull,374876,$6,1
10566794,1/23/2014,Walgreens,Red Bull,68750,$7,1
10567388,1/24/2014,Walgreens,Rockstar,279731,$2,2
10567417,1/24/2014,Kroger,Monster,221520,$6,4
10567783,1/24/2014,Kroger,Monster,387742,$36,24
10567839,1/21/2014,Walmart,Monster,294645,$2,1
10568068,1/24/2014,Walmart,Red Bull,232486,$12,2
10568313,1/22/2014,Kroger,Red Bull,108902,$4,1
10568320,1/23/2014,Walmart,5 Hour Energy,356152,$22,1
10568419,1/24/2014,Walmart,5 Hour Energy,24076,$26,2
10569149,1/23/2014,Kroger,Red Bull,50855,$8,1
10569167,1/22/2014,Kroger,Red Bull,50855,$4,2
10569218,1/25/2014,Walmart,Red Bull,4726,$4,2
10569862,1/25/2014,Walmart,Red Bull,254813,$2,1
10570405,1/25/2014,Safeway,Monster,183094,$5,1
10570580,1/25/2014,Walgreens,Monster,238394,$2,1
10570951,1/25/2014,Walmart,Red Bull,264177,$2,1
10571260,1/24/2014,Target,Monster,159701,$2,1
10572582,1/19/2014,Walmart,Monster,285681,$6,1
10573571,1/22/2014,Walmart,Monster,250870,$6,4
10573714,1/25/2014,Walgreens,Red Bull,346857,$2,1
10573752,1/25/2014,Safeway,Rockstar,256888,$2,1
10573853,1/24/2014,Kroger,Red Bull,193551,$22,1
10574018,1/25/2014,Publix,Monster,107694,$2,1
10574499,1/25/2014,Walmart,Monster,182135,$2,1
10574565,1/25/2014,Walmart,Monster,104420,$2,1
10574587,1/25/2014,Target,Monster,247901,$13,1
10574781,1/25/2014,Walmart,Monster,326615,$6,1
